,Count,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wedesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
935,112,23,-0.6,62,4.2,936,0.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
936,100,0,-1.2,67,4.6,983,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
937,107,1,-1.9,69,5.0,791,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
938,75,2,-2.9,66,3.3,1515,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
939,52,3,-3.4,67,3.2,1420,0.0,0.9,False,False,True,False,False,False,False,False,True,False,False,False,False,True
940,38,4,-4.3,59,4.4,1451,0.0,0.9,False,False,True,False,False,False,False,False,True,False,False,False,False,True
941,52,5,-5.1,48,3.2,1821,0.0,0.9,False,False,True,False,False,False,False,False,True,False,False,False,False,True
942,126,6,-5.6,52,3.7,1785,0.0,0.9,False,False,True,False,False,False,False,False,True,False,False,False,False,True
943,245,7,-5.9,57,3.1,1686,0.0,0.8,False,False,True,False,False,False,False,False,True,False,False,False,False,True
944,554,8,-6.0,64,3.2,1384,0.0,0.7,False,False,True,False,False,False,False,False,True,False,False,False,False,True
945,320,9,-6.0,61,2.5,1547,0.0,0.6,False,False,True,False,False,False,False,False,True,False,False,False,False,True
946,190,10,-4.8,57,3.0,1559,0.0,0.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True
947,247,11,-3.9,51,4.5,1746,0.0,0.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True
948,262,12,-2.7,45,2.4,1707,0.0,0.4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
949,265,13,-2.6,45,4.0,1663,0.0,0.3,False,False,True,False,False,False,False,False,True,False,False,False,False,True
950,265,14,-1.8,45,3.7,1922,0.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,True
951,257,15,-2.4,51,4.6,1458,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
952,262,16,-2.4,56,3.3,1541,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
953,332,17,-2.9,66,3.6,743,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
954,558,18,-3.8,58,1.7,1996,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
955,364,19,-4.5,57,0.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
956,302,20,-4.9,59,0.6,1992,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
957,281,21,-4.8,59,0.9,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
958,166,22,-4.2,67,1.6,503,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
959,80,23,-4.9,80,0.7,690,0.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,True
960,61,0,-5.2,82,0.8,152,0.5,0.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True
961,78,1,-5.6,75,1.7,1982,0.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
962,63,2,-5.7,72,1.2,1925,0.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
963,40,3,-6.1,70,1.1,2000,0.3,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
964,31,4,-6.6,72,2.2,2000,0.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
965,39,5,-7.3,75,1.6,2000,0.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
966,84,6,-7.7,74,1.1,2000,0.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,True
967,158,7,-8.0,70,1.8,2000,0.0,0.7,False,False,True,False,False,False,False,False,False,True,False,False,False,True
968,387,8,-7.9,67,2.6,1896,0.0,0.7,False,False,True,False,False,False,False,False,False,True,False,False,False,True
969,225,9,-7.7,62,3.6,1637,0.0,0.7,False,False,True,False,False,False,False,False,False,True,False,False,False,True
970,150,10,-6.9,53,3.2,1576,0.0,0.6,False,False,True,False,False,False,False,False,False,True,False,False,False,True
971,168,11,-6.4,49,4.5,1759,0.0,0.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True
972,217,12,-5.6,44,4.5,1830,0.0,0.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True
973,207,13,-5.1,43,4.7,1901,0.0,0.4,False,False,True,False,False,False,False,False,False,True,False,False,False,True
974,177,14,-5.3,37,5.3,2000,0.0,0.3,False,False,True,False,False,False,False,False,False,True,False,False,False,True
975,193,15,-5.3,33,4.8,2000,0.0,0.3,False,False,True,False,False,False,False,False,False,True,False,False,False,True
976,196,16,-5.4,30,3.9,2000,0.0,0.2,False,False,True,False,False,False,False,False,False,True,False,False,False,True
977,266,17,-6.5,34,4.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
978,437,18,-7.8,32,4.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
979,259,19,-8.5,35,2.9,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
980,207,20,-8.9,41,2.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
981,214,21,-9.4,47,2.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
982,165,22,-9.7,51,2.8,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
983,139,23,-10.2,53,3.3,1997,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
984,98,0,-10.3,54,2.4,1988,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
985,100,1,-10.6,55,2.9,1987,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
986,89,2,-10.9,57,2.7,1900,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
987,38,3,-11.2,59,2.9,1872,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
988,33,4,-11.5,57,2.3,1899,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
989,42,5,-11.9,61,1.8,1759,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
990,82,6,-12.0,61,2.3,1709,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
991,203,7,-12.3,59,2.3,1738,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
992,443,8,-12.6,61,1.6,1610,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
993,227,9,-12.0,53,2.6,1781,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
994,152,10,-11.1,46,3.7,1638,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
995,146,11,-10.2,41,3.5,1629,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
996,187,12,-8.6,40,2.6,1700,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
997,178,13,-8.6,41,3.4,1593,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
998,187,14,-7.4,38,3.3,1718,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
999,181,15,-8.3,42,3.8,1745,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1000,179,16,-8.2,39,2.8,1807,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1001,219,17,-9.3,43,2.8,1900,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1002,352,18,-10.4,43,2.3,1985,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1003,251,19,-10.9,44,3.0,2000,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1004,177,20,-11.6,49,1.8,1953,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1005,162,21,-12.4,51,2.2,1992,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1006,172,22,-12.9,52,2.8,2000,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1007,119,23,-13.2,51,1.5,1972,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1008,105,0,-13.6,49,1.6,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1009,99,1,-13.7,47,3.0,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1010,83,2,-13.8,43,2.6,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1011,42,3,-14.1,45,1.8,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1012,30,4,-14.3,45,2.0,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1013,35,5,-14.6,45,1.1,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1014,92,6,-14.9,45,2.3,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1015,189,7,-15.1,45,0.9,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1016,419,8,-15.1,44,1.2,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1017,196,9,-14.9,40,1.2,1999,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1018,119,10,-13.0,37,2.2,1960,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1019,140,11,-11.2,31,2.4,1944,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1020,178,12,-9.6,27,2.0,1945,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1021,177,13,-8.2,29,2.0,1920,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1022,173,14,-7.2,28,2.3,1990,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1023,177,15,-6.5,26,2.4,1987,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1024,196,16,-5.8,21,1.1,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1025,259,17,-6.5,22,1.5,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1026,405,18,-7.5,28,2.0,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1027,273,19,-8.2,32,1.1,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1028,210,20,-7.9,31,1.4,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1029,184,21,-7.4,33,1.4,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1030,186,22,-6.9,39,1.6,2000,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1031,144,23,-6.7,36,1.3,1821,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1032,152,0,-6.6,39,1.6,1930,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1033,168,1,-6.5,45,0.5,1964,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1034,145,2,-6.4,40,0.9,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1035,77,3,-6.5,42,0.7,1996,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1036,47,4,-6.4,46,0.8,1993,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1037,40,5,-6.3,51,0.8,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1038,42,6,-6.4,59,0.6,887,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1039,43,7,-6.5,68,0.6,571,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1040,67,8,-6.5,72,0.8,670,0.0,0.2,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1041,102,9,-6.3,76,0.6,330,0.2,0.4,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1042,106,10,-5.5,72,0.7,1354,0.0,0.6,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1043,133,11,-4.8,70,1.0,1244,0.0,0.6,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1044,174,12,-3.7,66,1.1,1140,0.2,0.4,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1045,212,13,-2.5,62,1.4,1087,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1046,215,14,-1.8,62,0.7,936,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1047,251,15,-1.5,62,0.9,957,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1048,249,16,-1.2,63,0.9,876,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1049,277,17,-1.4,68,1.0,761,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1050,223,18,-2.6,73,1.0,684,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1051,167,19,-3.3,76,0.8,633,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1052,158,20,-3.9,78,1.1,596,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1053,156,21,-4.1,79,0.7,522,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1054,168,22,-4.3,81,0.4,435,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1055,131,23,-4.4,81,0.7,420,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1056,149,0,-4.4,81,0.7,414,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1057,150,1,-3.7,79,0.9,438,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1058,111,2,-3.5,78,1.0,444,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1059,79,3,-3.6,78,1.6,471,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1060,48,4,-4.0,79,1.2,453,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1061,29,5,-4.2,79,1.2,442,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1062,49,6,-4.3,79,1.1,433,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1063,59,7,-4.4,80,1.4,411,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1064,81,8,-3.8,79,0.8,412,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1065,118,9,-3.4,77,1.6,432,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1066,134,10,-2.1,72,1.7,489,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1067,174,11,-0.5,64,0.7,537,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1068,226,12,1.2,58,0.8,550,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1069,272,13,3.0,52,1.4,568,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1070,304,14,3.7,53,0.6,592,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1071,353,15,4.6,50,0.9,824,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1072,366,16,5.3,49,1.8,982,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1073,302,17,4.5,51,1.1,1244,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1074,250,18,4.1,53,1.3,1132,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1075,208,19,3.9,54,1.1,1102,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
